	YPACETATE	YPDCAFEIN40	YPDHU	YPETHANOL	YPD14	YPDCAFEIN50	YPDKCL2M	YPGALACTOSE	YPD40	YPDCHX05	YPDLICL250MM	YPGLYCEROL	YPD42	YPDCHX1	YPDMV	YPRIBOSE	YPD6AU	YPDCUSO410MM	YPDNACL15M	YPSORBITOL	YPDANISO10	YPDDMSO	YPDNACL1M	YPXYLOSE	YPDANISO20	YPDETOH	YPDNYSTATIN	YPDANISO50	YPDFLUCONAZOLE	YPDSDS	YPDBENOMYL200	YPDFORMAMIDE4	YPDSODIUMMETAARSENITE	YPDBENOMYL500	YPDFORMAMIDE5
BIN_3.re	0.523792854	0.267479863	0.40533326	0.5892900329999999	0.544470855	0.172818172	0.238425833	0.922596031	0.727064341	0.43261565	0.21776631100000002	0.61643467	0.5257456229999999	0.230901364	0.178905791	0.537306666	0.491279035	1.242096996	0.221662755	0.47615509200000006	0.832735642	0.5463250510000001	0.312824965	0.453862675	0.6240047320000001	0.47080312	0.16425147199999998	0.324206292	0.516348177	0.361540498	0.272352164	0.445378974	0.174123766	0.322806761	0.358927792
BIP_3.re	0.549239218	0.081867893	0.385855069	0.565676702	0.493992017	0.026573383	0.210063642	0.969277985	0.686499147	0.25714429899999997	0.11819709	0.563244661	0.35593189700000005	0.09285480199999999	0.16200387900000002	0.436237306	0.424124404	1.017633223	0.132454918	0.44201888100000003	1.1008617379999999	0.568654885	0.205311734	0.427175636	1.140464742	0.513484129	0.20079180600000002	0.5835147270000001	0.559371876	0.155457236	0.292391183	0.5215505189999999	0.08709235900000001	0.33144381	0.338553411
BIQ_3.re	0.554234684	0.31807389399999997	0.37800365399999997	0.580198652	0.5325478810000001	0.18147644100000002	0.275297392	1.123130748	0.658540786	0.34765706	0.377989963	0.535075828	0.34981030799999996	0.115927355	0.14725643900000002	0.40714450700000004	0.457217163	0.223752675	0.18270747399999998	0.340253181	1.088367286	0.617550305	0.257972857	0.36270363299999997	1.147443896	0.554372964	0.218673667	0.73837987	0.426840625	0.365551739	0.319027645	0.486857069	0.143082553	0.37600048799999997	0.365384042
BIS_2.re	0.510143873	0.351146785	0.44460124100000004	0.6126077320000001	0.5563827579999999	0.235591546	0.285420801	0.946276314	0.769296117	0.385594275	0.263399167	0.581160412	0.398905496	0.138432544	0.188352095	0.43442934200000005	0.40641530600000003	1.247128967	0.249017205	0.36207765299999994	0.686959722	0.609800719	0.30712179	0.37726935899999997	0.445377697	0.441252716	0.23106984100000003	0.258417525	0.6068510970000001	0.245274057	0.281859949	0.522427319	0.573231584	0.29129998100000004	0.42105763399999996
BIT_2.re	0.48263292399999996	0.23239320100000002	0.401248541	0.629605636	0.531537556	0.149488581	0.14863077	0.6344835520000001	0.494384384	0.345312754	0.596803037	0.61420808	0.286794638	0.12876244	0.288188502	0.496205385	0.390040415	1.235415415	0.259996639	0.409884125	0.783652997	0.629341922	0.34446020200000005	0.41587511	0.624423301	0.469709868	0.213716505	0.266484785	0.30788326	0.25166149600000004	0.258074841	0.44696395200000005	0.345182944	0.291915263	0.319290161
BKA_2.re	0.5391716010000001	0.307703638	0.43152671	0.62147893	0.531953786	0.23170373100000002	0.261602516	1.043914498	0.738773467	0.39889645700000004	0.264086561	0.589903623	0.46379090799999995	0.162906346	0.164509459	0.397989972	0.468009196	1.060653944	0.193517186	0.34962873899999997	0.810483372	0.554369398	0.287368336	0.362269681	0.64578378	0.43171456	0.29741469600000003	0.36336618200000004	0.540613538	0.388340495	0.28186949	0.402991407	0.207269475	0.327219351	0.337026394
BKC_1.re	0.382554456	0.123998524	0.2354547	0.565913137	0.439012726	0.091076246	0.213902518	1.098369193	0.44360492799999995	0.300782095	0.133461527	0.55870159	0.253740181	0.09395196	0.045529909	0.417938476	0.194095253	1.429635485	0.205172995	0.35936944200000004	0.492834865	0.401378804	0.260765168	0.39659847	0.153665288	0.38540605	0.160380139	0.07552518400000001	0.192895691	0.18662721899999998	0.123160514	0.342686131	0.030259767000000003	0.163730712	0.141205322
BKD_1.re	0.386806404	0.126524577	0.28076824300000003	0.540334579	0.438184919	0.075683335	0.22507855300000001	0.780490021	0.74872872	0.388998286	0.20966179999999998	0.5815945539999999	0.508908557	0.169292802	0.064283618	0.529019671	0.215157977	1.009597551	0.187975399	0.44188387700000004	0.856676367	0.489747959	0.234983603	0.45252327	0.6480425910000001	0.32708565	0.073416599	0.291330084	0.214523102	0.23858214100000003	0.17505880399999998	0.381015627	0.381599705	0.184555229	0.17601241399999998
BKE_1.re	0.482864511	0.05327722	0.428875661	0.525765787	0.44447031600000003	0.028751722	0.096775802	1.079403949	0.672796052	0.20520870300000002	0.164056345	0.557920338	0.317742307	0.123780581	0.10224477800000001	0.50357965	0.438617042	1.24668277	0.13943012800000001	0.5790935460000001	0.46820848299999995	0.431779906	0.300388959	0.45059045	0.172163158	0.39367062399999997	0.14255346300000002	0.121442316	0.384630426	0.10095200900000001	0.228058822	0.318038657	0.32754378	0.25545299899999996	0.19385149100000001
BKF_3.re	0.539191733	0.187591125	0.26821586199999997	0.710821025	0.56430126	0.121443299	0.260711745	1.126468898	0.610033584	0.24964985	0.17076266699999998	0.721117315	0.446729019	0.173845411	0.196951724	0.6377794210000001	0.362524712	0.840783394	0.19962068300000002	0.5754717970000001	0.811484538	0.556416304	0.25599655	0.554293096	0.273010157	0.5025916420000001	0.17540148600000002	0.202801615	0.562812645	0.199575997	0.21059973199999998	0.43843870100000004	0.257541735	0.24313018	0.280749821
BKH_1.re	0.642616455	0.147739995	0.32679440000000004	0.673085954	0.562714881	0.115118085	0.32844713600000003	0.992730685	0.27124158600000003	0.3314578	0.255114078	0.65943149	0.20417870800000001	0.135931346	0.17880164699999998	0.625635034	0.434716015	1.14861879	0.220526246	0.520997209	0.636525153	0.5957382210000001	0.288797445	0.510934976	0.266739212	0.43284697200000005	0.21500735	0.253549684	0.477565845	0.293934851	0.264297654	0.41233222700000005	0.25030890699999997	0.207513298	0.30199922100000004
BKI_2.re	0.54070161	0.18296162100000002	0.46135361799999997	0.617131086	0.546800453	0.109445579	0.24039444699999998	0.991808915	0.705973046	0.357103702	0.224835452	0.573832048	0.34395639899999997	0.130668035	0.179749755	0.44044643	0.399482991	1.186497119	0.226671753	0.384930492	0.73221694	0.600154199	0.317573294	0.43041461700000005	0.457805929	0.410291901	0.213790321	0.28223071899999996	0.5058454689999999	0.216823325	0.282569804	0.480509515	0.279165537	0.27257185	0.37380723200000004
BKK_2.re	0.543867611	0.123333056	0.370283229	0.646473769	0.49826645	0.09234021199999999	0.127787232	1.022813567	0.6698895260000001	0.355688555	0.206142463	0.652665102	0.348404505	0.115562203	0.18343474699999998	0.45093797799999996	0.44389559799999995	1.016506217	0.179407405	0.406106315	0.86715284	0.5785980789999999	0.282004527	0.417204639	0.43641536700000005	0.401329751	0.181841593	0.261474083	0.379089622	0.064654956	0.263434133	0.377181602	0.17238573399999998	0.289574204	0.249753422
BKL_1.re	0.5022444229999999	0.136308055	0.365715333	0.640499074	0.488845021	0.085828504	0.11843490400000001	1.024085903	0.662761169	0.39879590600000003	0.260360528	0.675862773	0.354410619	0.12202347	0.18399502399999998	0.48151510700000005	0.40160847899999996	1.066247762	0.21996353899999999	0.407966515	0.878611826	0.533460033	0.294973479	0.44537072200000005	0.471610133	0.382448027	0.192250855	0.2191199	0.39268754100000003	0.050450155999999996	0.229317852	0.294752064	0.19098849199999998	0.241201709	0.227080855
BKM_1.re	0.5914989	0.225335284	0.33163997300000003	0.692763328	0.522963837	0.160842333	0.171414414	1.140505544	0.665721306	0.270216325	0.267726782	0.641473437	0.383832212	0.090793594	0.157014698	0.46083840299999995	0.42947699899999997	1.154175132	0.17780457100000002	0.382102654	0.7903268259999999	0.574835337	0.24128131	0.423279973	0.419287487	0.422711774	0.254853789	0.28046165	0.460574391	0.276628585	0.282126358	0.468592391	0.686808702	0.32240019999999997	0.31372870199999997
BKP_1.re	0.543105452	0.149229589	0.31334270000000003	0.691058352	0.48143162	0.108881609	0.24961109999999997	0.9716265140000001	0.536289896	0.190573938	0.274947591	0.684438515	0.230090428	0.044284073	0.114679689	0.524626345	0.338569999	1.064116683	0.157397652	0.484781784	0.5805045879999999	0.472232828	0.264254952	0.485745243	0.195229917	0.39899216200000004	0.26635365	0.205765903	0.45306404899999997	0.161646318	0.237798062	0.395988765	0.16906287600000003	0.257712903	0.25767730699999997
BKQ_2.re	0.600167565	0.079135683	0.369365445	0.7121805109999999	0.48141657	0.056602783	0.283809023	1.1060779570000001	0.740684467	0.16618071199999998	0.26141453800000003	0.735723413	0.23144577800000002	0.05509151	0.11921536699999999	0.682787101	0.38461544299999995	1.136785577	0.28886343800000003	0.621559735	0.491094615	0.392375165	0.36948170799999996	0.557620869	0.18464812600000002	0.328012181	0.157151614	0.160866328	0.512819108	0.240455572	0.161982755	0.24650893	0.089067003	0.12805897	0.205385259
BKR_1.re	0.503576618	0.054121120999999994	0.297958815	0.6155179470000001	0.404803291	0.031119268999999998	0.141162894	0.587674933	0.449590538	0.32207219800000003	0.165599066	0.660237333	0.240109331	0.11361926300000001	0.159736274	0.58247729	0.40380701	0.458419931	0.10345038	0.539342512	0.5795802320000001	0.43380609200000003	0.210438955	0.46069873899999997	0.267809986	0.308317806	0.13187284800000001	0.192825876	0.315952969	0.034669175	0.22633292800000002	0.43611707200000005	0.066078962	0.317186261	0.266364528
BKS_1.re	0.38211291299999994	0.088850159	0.31979499699999997	0.463944011	0.46550145299999995	0.06353196400000001	0.19534136100000002	0.968807126	0.547095464	0.279994164	0.11359199699999999	0.515789352	0.42646774	0.159828722	0.10612761300000001	0.487857731	0.292311312	1.199636089	0.21108093	0.474125205	0.84529174	0.556051425	0.31196997	0.407895471	0.54027605	0.32276851100000004	0.164126929	0.214641489	0.472825317	0.15645999900000002	0.244972298	0.370231851	0.165746764	0.284540034	0.24426399399999998
BKT_2.re	0.5000415229999999	0.162117499	0.429992864	0.551916114	0.46772644399999996	0.102605697	0.215659407	0.9597749390000001	0.899555177	0.47771945200000004	0.139292726	0.555320385	0.52958778	0.16908271800000002	0.15732775300000001	0.452628288	0.46244612	1.2058989009999999	0.182807248	0.417607456	0.927241416	0.49749187799999994	0.237234345	0.364188795	0.55918117	0.43203995700000003	0.195540876	0.23505761600000002	0.44699879299999995	0.21886360600000002	0.248903326	0.273285126	0.296936927	0.276614017	0.204143062
BLA_4.re	0.548021211	0.167216943	0.422035789	0.6007815479999999	0.464322571	0.12977660300000002	0.180006127	0.882107256	0.913988681	0.451964673	0.143748719	0.609829501	0.40119279700000005	0.11903237300000001	0.166516095	0.48610344899999997	0.475379901	1.0680675020000001	0.197930131	0.411287495	0.915029784	0.532925629	0.239635641	0.413402225	0.575216841	0.43211778700000003	0.21683166399999998	0.268425568	0.488143402	0.29507319	0.238534716	0.312570545	0.23200163899999998	0.290928494	0.202597411
BLB_4.re	0.554280542	0.129314004	0.430065215	0.6144827310000001	0.431614956	0.113375733	0.265671532	1.0538460040000002	0.649326389	0.361819926	0.175522271	0.567881304	0.33656926200000004	0.112162358	0.10211425199999999	0.492354588	0.429613654	1.215178193	0.22165116	0.394255266	0.7996743159999999	0.49856293700000004	0.255055395	0.40303835600000004	0.5125789479999999	0.422812549	0.18807283	0.24038992	0.36458860600000004	0.120331225	0.241050545	0.336541387	0.246452697	0.22761123	0.175708377
BLC_4.re	0.52462826	0.124844394	0.421483605	0.608200083	0.466443967	0.081527918	0.23892333899999998	1.129750688	0.639497405	0.26076396399999996	0.203349659	0.600149014	0.403005455	0.076469013	0.093850074	0.474711738	0.33862755200000005	0.178741233	0.17226860800000002	0.416543661	0.575947116	0.436526175	0.24754712	0.39359148899999996	0.273191002	0.406438167	0.19280346	0.197316144	0.368409799	0.073774249	0.22077414899999998	0.304656857	0.141456685	0.267880574	0.17033420600000002
BLD_3.re	0.527987639	0.08188459299999999	0.46702694100000003	0.6304008879999999	0.469322665	0.072409787	0.212326113	0.612653195	0.850939935	0.30992157800000003	0.166223799	0.5884524179999999	0.36772234600000003	0.08183941	0.15922835	0.47620905799999996	0.457902772	1.0653943959999999	0.187527814	0.34698573299999996	0.728237385	0.503943095	0.26461512600000003	0.375670667	0.466046655	0.422748333	0.210015447	0.318473163	0.57503007	0.350425435	0.22917432	0.44901698	0.194726263	0.34054598700000005	0.27517460899999996
BLE_2.re	0.562381702	0.142908964	0.317097558	0.6490560479999999	0.443500076	0.101646388	0.262963012	1.011949665	0.7277507390000001	0.20565082	0.161591873	0.578287244	0.372217191	0.06977936	0.10152161400000001	0.464323946	0.39984006899999996	1.2860902220000001	0.189919681	0.348799297	0.805403781	0.47835594600000003	0.2385158	0.331528079	0.386081334	0.35109199399999996	0.20065528800000001	0.222007795	0.436364646	0.08170666900000001	0.159841113	0.373204114	0.127151037	0.141338776	0.143719338
BLF_2.re	0.533773904	0.13715881800000002	0.390211407	0.651258443	0.450924279	0.139052315	0.19144331899999997	0.9605307390000001	0.8537431209999999	0.306602356	0.096616862	0.620563105	0.42119083799999996	0.072638867	0.126729173	0.498257515	0.413140081	0.41346975399999997	0.11677086699999999	0.41568690799999997	0.583471586	0.498346261	0.15449939	0.427211645	0.295208255	0.40527363899999996	0.229232291	0.23266913	0.445101727	0.14057745800000002	0.20257938399999997	0.396380203	0.233465235	0.20479272199999998	0.23126238100000002
BLG_1.re	0.510626906	0.20277439	0.407504008	0.639733266	0.438413273	0.18671015300000002	0.168529226	1.251112462	0.836246803	0.21487665600000003	0.157399541	0.6367869039999999	0.459152105	0.056433008	0.16902729800000002	0.507926707	0.344146271	1.052526789	0.10710428400000001	0.39593837200000004	0.670891714	0.426446934	0.19059481	0.375192045	0.290617847	0.39017985299999997	0.209569156	0.21861481100000002	0.453187643	0.06292487299999999	0.182776931	0.443885335	0.23104411800000002	0.149777843	0.229214339
BLH_1.re	0.48279655299999996	0.11869066800000001	0.37503679100000004	0.784126407	0.437016009	0.095760571	0.176226661	1.00297048	0.548611925	0.191577682	0.141284033	0.66546412	0.217617616	0.070248985	0.070418043	0.54046824	0.227862705	1.275278729	0.146492849	0.49962351899999996	0.571941405	0.542293537	0.16757628	0.43965375799999995	0.203222177	0.38154934	0.167070253	0.10441615	0.226071535	0.202146309	0.142611929	0.350336521	0.248803135	0.145789805	0.151557718
BLI_3.re	0.440150319	0.057334917	0.346969595	0.567072647	0.37636095	0.03742383	0.198018167	1.110667581	0.773524478	0.16281664199999998	0.15487504900000001	0.649178324	0.502999176	0.045824849	0.126497677	0.553352141	0.252569914	1.085610115	0.12412157	0.526505666	0.617982786	0.37980013100000004	0.225651878	0.454139301	0.233772648	0.291067636	0.105826321	0.184286833	0.388258405	0.064559057	0.158907977	0.386699002	0.113207015	0.177171312	0.205459857
BLK_2.re	0.313544277	0.065544218	0.29916583	0.580275346	0.447552325	0.044178284000000005	0.11188389800000001	0.89092639	0.42647364200000004	0.179053102	0.10196421300000001	0.599371691	0.25346086	0.073271864	0.245636135	0.496404936	0.330337324	1.15724287	0.089083589	0.510515584	0.7359391829999999	0.524807016	0.137682718	0.48995128	0.332261394	0.246451886	0.001376869	0.152971138	0.357455368	0.01510197	0.197616685	0.148841251	0.385979274	0.164831688	0.15339576800000002
BLL_1.re	0.418955565	0.095483598	0.244721954	0.57680026	0.493034707	0.039196037999999996	0.095810337	1.014517903	0.6744401879999999	0.190703047	0.117954722	0.558636234	0.424448599	0.070493427	0.083190631	0.502081688	0.416623365	0.812914247	0.14471704900000001	0.480277072	0.8243143740000001	0.581003931	0.20662035199999998	0.483361824	0.209978212	0.41141565700000005	0.00521991	0.16883474199999998	0.5487753160000001	0.056737197999999996	0.19340505100000002	0.325392362	0.175979515	0.20792349	0.13951217
BLM_3.re	0.472937406	0.094567019	0.43230993	0.57594151	0.47806933100000004	0.06661453	0.235528065	0.651081452	0.6790496979999999	0.25947443	0.15361317300000002	0.551894745	0.32167722600000004	0.10349401800000001	0.17541242699999998	0.458331936	0.09639841	1.190373868	0.147406927	0.45371648299999995	0.983099224	0.533757473	0.14824386	0.45273566299999995	0.62056203	0.455438456	0.054710665	0.187490065	0.39154939200000005	0.272400349	0.19738833600000003	0.550633826	0.107866349	0.330633955	0.452976745
BLN_2.re	0.480660979	0.089559591	0.328468329	0.587671489	0.450571037	0.061238428	0.193662007	0.092801212	0.596298946	0.20873050199999998	0.15065277400000002	0.570066061	0.457516269	0.104797164	0.099527171	0.5020418179999999	0.349444039	1.091623976	0.15624987199999998	0.451388164	0.781302695	0.536025733	0.267790426	0.47939435700000005	0.366542305	0.408711731	0.048544933	0.14343119199999999	0.394076032	0.048265314000000004	0.216415987	0.319681073	0.117403391	0.258783217	0.210013022
BLP_5.re	0.100704721	0.16060507	0.437941946	0.049094384000000005	0.6917159890000001	0.095515621	0.108804179	1.122252445	0.744496396	0.645516153	0.344136564	0.015721943000000002	0.601212332	0.277391292	0.203177622	0.007978723	0.648502969	1.00925103	0.18190836100000002	0.015925279	1.094962842	0.685644013	0.297948216	0.016915927	1.306693481	0.36730146399999997	0.057488214	0.606345853	1.140878294	0.322610475	0.384183701	0.756865523	0.16260253	0.490061807	0.484912147
BLQ_1.re	0.505447235	0.042325108	0.267699516	0.632053632	0.467498174	0.018526373	0.042014134	0.98610946	0.67079193	0.235953809	0.182334888	0.656968831	0.309878263	0.09511566099999999	0.100792425	0.56718759	0.439919801	0.943010468	0.128996171	0.525902042	0.809418176	0.508095974	0.30424977	0.574926972	0.238068743	0.31794154199999997	0.042145044000000007	0.130204913	0.479607441	0.017565288999999998	0.16427445400000001	0.253949588	0.09121237300000001	0.174934968	0.103287031
BLR_3.re	0.514915865	0.187332269	0.330392655	0.6838010309999999	0.461100688	0.07679338	0.085376344	0.8628456870000001	0.668647408	0.19878148199999998	0.16540502099999999	0.684799165	0.36883634	0.082898993	0.182223916	0.49093363	0.395473124	1.015537191	0.101951159	0.511222928	0.6982551459999999	0.427135035	0.251261373	0.5452539710000001	0.285309888	0.42696726700000004	0.074669496	0.150080832	0.365695621	0.04222094	0.191547727	0.475470791	0.093991978	0.178227058	0.284106843
BLS_5.re	0.243469272	0.088045587	0.301629181	0.39856027299999996	0.35682246	0.063641975	0.110932122	0.657823233	0.484783787	0.156893647	0.077728854	0.398958507	0.28781775600000004	0.08460904300000001	0.038912423	0.34872564	0.173833913	1.3214216429999999	0.097020497	0.319033079	0.487391489	0.397180627	0.185956777	0.364580071	0.04540698	0.329549247	0.036832024	0.052375882	0.289775514	0.213552472	0.119358442	0.365576677	0.029519235	0.191531415	0.10384507300000001
BLT_2.re	0.5135177329999999	0.173357562	0.291038797	0.6848702659999999	0.45124254	0.11372265	0.265622128	0.897391032	0.624428263	0.293273946	0.181553121	0.617197281	0.327269954	0.105004936	0.131885935	0.469082912	0.388002148	1.1870499840000002	0.201845413	0.481109811	0.72618887	0.34890387100000003	0.30384536	0.485412994	0.5511713020000001	0.347613639	0.077771676	0.229786038	0.301123894	0.274752681	0.161972731	0.287355536	0.205046728	0.14021409	0.21120750800000002
BLV_3.re	0.46694744	0.053393635999999994	0.325267285	0.5752509339999999	0.401210823	0.029961537000000003	0.07305930599999999	1.532428278	0.569894169	0.176059913	0.161425047	0.5238894000000001	0.22802221399999997	0.060817605	0.038925301	0.46274473	0.310127131	0.993376795	0.09423546099999999	0.464589751	0.295316717	0.47709862799999997	0.250702414	0.43585087	0.148798471	0.408013698	0.049490624000000004	0.134326069	0.394932379	0.091984404	0.217087814	0.257876371	0.091421234	0.181267161	0.141664739
BMA_2.re	0.544282988	0.331800501	0.24179541100000002	0.635376026	0.39806604100000004	0.282548595	0.235145826	0.8910030859999999	0.45117737700000005	0.237201837	0.09187555900000001	0.645081245	0.206317681	0.11382865699999999	0.17603970300000002	0.545988459	0.250502396	0.10314076900000001	0.09269747099999999	0.550514477	0.637376382	0.45239140200000005	0.090002123	0.536698973	0.283919588	0.34168454600000003	0.5465168189999999	0.20036122	0.29803787600000003	0.029686584	0.24457112399999997	0.527549884	0.078352856	0.324696353	0.275571672
BMB_1.re	0.61281388	0.303755862	0.19982519	0.70898883	0.39621222799999994	0.268524197	0.39263106	1.548123535	0.711255538	0.54232949	0.557228653	0.7008748770000001	0.617513517	0.526257512	0.111469279	0.312162295	0.42847012799999995	0.124138921	0.31715319399999997	0.510180984	0.593648776	0.566258295	0.356766541	0.388570526	0.76693939	0.273315689	0.490782599	0.733707615	0.740382788	0.0	0.558703783	0.504079092	0.27756515600000004	0.45878024100000003	0.254901427
BMC_1.re	0.401023909	0.101433306	0.265247419	0.675585185	0.49141579700000004	0.07086985	0.257515802	0.998009044	0.48859357200000003	0.28439040000000004	0.07560046	0.6657377489999999	0.19151074699999998	0.131843025	0.20504343600000002	0.5609500620000001	0.287926128	0.08563242800000001	0.084840236	0.55728239	0.8906497859999999	0.405449347	0.09795327599999999	0.603269263	0.282796563	0.310970447	0.014547882	0.16922368100000001	0.369214875	0.103041076	0.242189877	0.45101449200000004	0.127910429	0.285881702	0.253195457
BMD_5.re	0.44403843600000004	0.403092515	0.371591725	0.489323444	0.48393661600000004	0.271314862	0.382537642	1.383350224	0.8574210640000001	0.2638718	0.255139415	0.545174487	0.5670714720000001	0.10287212400000001	0.18948629600000003	0.474566151	0.33629391399999997	1.088011543	0.13549233900000002	0.418917724	0.8465382309999999	0.589403867	0.240234731	0.48968331200000004	0.273103957	0.495331717	0.10022086699999999	0.196971796	0.278454932	0.792033953	0.224740005	0.37685082700000005	0.7079932520000001	0.297077031	0.238425928
BME_1.re	0.553948436	0.07702345299999999	0.220084241	0.6228564910000001	0.45587019799999995	0.049259397999999996	0.075030768	0.718092243	0.528211023	0.134292322	0.085076678	0.565704584	0.357407879	0.046309193	0.15792668199999998	0.408521724	0.282821052	0.35594920799999996	0.08498487099999999	0.49264129799999995	0.247100207	0.514365724	0.133908935	0.5064071370000001	0.102728926	0.255472507	0.021329279	0.1348179	0.206569019	0.013910796000000001	0.17605282100000003	0.24587662899999999	0.055823560999999994	0.153588039	0.18032626
BMF_1.re	0.7794174970000001	0.38392789	0.317514196	0.7873040379999999	0.289783954	0.25480370199999997	0.36096463799999995	1.2194315059999998	1.147086025	0.677072973	0.641689307	0.768401435	0.803908576	0.6300872129999999	0.255043305	0.37251714	0.474186206	1.0880067070000001	0.269252366	0.561586015	0.812170244	0.63103777	0.318346797	0.482618516	0.909818157	0.206797654	0.70470667	0.892805625	0.758244677	0.324797253	0.586980401	0.535887499	0.6342206220000001	0.492928019	0.491397308
BMG_2.re	0.393141325	0.382185748	0.37078203200000004	0.6014542420000001	0.529237008	0.272525353	0.099755187	0.943489531	0.759852767	0.215590824	0.159593181	0.6869611409999999	0.33430838399999996	0.091293819	0.149265281	0.471293597	0.35137718	0.5396185720000001	0.07468572700000001	0.45691080700000003	0.508895771	0.376419997	0.097468265	0.44604123700000003	0.197255725	0.350844705	0.560375771	0.122016795	0.399775814	0.287443147	0.250118141	0.288190224	0.115150025	0.209481627	0.222666456
BMH_5.re	0.6469179620000001	0.431948858	0.30762434	0.7001694270000001	0.49708201799999996	0.34967331799999996	0.486314673	1.167891698	1.149732652	0.639878717	0.699004352	0.764235214	0.571586726	0.664750066	0.172786122	0.44302074399999997	0.520741725	0.844713307	0.35712335100000003	0.586212619	0.732842505	0.649635027	0.424417331	0.563602516	0.814158959	0.372508547	0.624989102	0.858065558	0.843137545	0.018023686	0.6280687629999999	0.541775428	0.490175164	0.507976243	0.42975301200000005
BMI_4.re	0.528586706	0.16933095899999998	0.39300337	0.638393613	0.5921556379999999	0.10812711300000001	0.24210991	0.7944790359999999	0.5529141470000001	0.3418502	0.536408215	0.644832014	0.328199807	0.14788141400000002	0.18637148	0.517941093	0.41545946200000006	0.7789085490000001	0.237741449	0.47067282899999996	0.66979586	0.583100211	0.32430315600000004	0.484999715	0.327801918	0.424482446	0.090512964	0.209575485	0.583051632	0.222637523	0.23746921	0.38139969700000004	0.732855815	0.328901654	0.246016137
BMK_5.re	0.6880900940000001	0.38898263200000005	0.366672867	0.72711221	0.461425536	0.32103790000000004	0.42560577	0.931720907	1.0560974459999999	0.605988657	0.607940952	0.805064138	0.6550836720000001	0.631030043	0.21882918699999998	0.47157834	0.507191536	1.040143962	0.302805355	0.570512888	0.699439768	0.667673149	0.348866795	0.551875325	0.802681353	0.385888811	0.593228209	0.848205703	0.8079933359999999	0.102452115	0.633838942	0.522581435	0.36298533899999996	0.505573446	0.39769182700000005
BML_5.re	0.749513392	0.423707565	0.283797672	0.796560009	0.500835869	0.357947245	0.45418921100000004	1.1298035240000002	0.7853355890000001	0.227294699	0.649184742	0.796761183	0.398063341	0.111615666	0.247294967	0.392285128	0.297587588	0.7318926659999999	0.30448792399999997	0.574726804	0.43203933899999997	0.596736507	0.385349008	0.513085625	0.223277223	0.504387499	0.669794618	0.188302508	0.413720199	0.05997744	0.215671223	0.340638437	0.148629802	0.234546251	0.24932517
BMM_3.re	0.39538232799999995	0.131798167	0.234578807	0.584356763	0.513614378	0.044589754	0.253560155	0.46888275	0.805332378	0.215412042	0.154683448	0.544701482	0.334222244	0.06042449	0.130472044	0.38453562799999996	0.300723632	0.416071322	0.135792582	0.412610752	0.276800267	0.5723370520000001	0.218286125	0.35529575399999996	0.179231143	0.398590125	0.111172298	0.18902201	0.39983649299999996	0.35439425700000005	0.20663314	0.278099348	0.199473533	0.19047818	0.143414913
BMN_4.re	0.38606821	0.119173805	0.340138171	0.585831068	0.461146269	0.075570757	0.127473825	0.994406404	0.576932215	0.335360245	0.134517361	0.5473318079999999	0.35132811	0.10139586199999999	0.05370977	0.430342304	0.34780182	0.532068848	0.029259362	0.43722449700000005	0.655323007	0.458555246	0.04555356	0.364721016	0.3116992	0.353310678	0.057808107000000004	0.144700891	0.37552398	0.315154175	0.193690819	0.36654030600000004	0.39172107	0.242699105	0.266530732
BMQ_5.re	0.5087793039999999	0.201364729	0.37843073899999996	0.95421746	0.397915714	0.146293109	0.098654003	1.317355777	0.6909262159999999	0.169423195	0.29277745899999996	0.464175758	0.23288079899999997	0.0960558	0.279925308	0.42529723700000005	0.579125389	0.354662906	0.115468843	0.753487565	0.7143513029999999	0.48514613	0.34048052100000004	0.35397079600000003	0.44061340299999996	0.288877399	0.077536033	0.197218719	0.295671281	0.428373545	0.196760197	0.528999929	0.357075579	0.12467967699999999	0.16357439
BMR_2.re	0.148792882	0.22198052199999999	0.318801446	0.9021646640000001	0.333638239	0.138358139	0.18054518100000003	0.528163677	0.5003189920000001	0.294932875	0.119296488	1.239381989	0.32914953199999997	0.114108015	0.10287763	0.6913289229999999	0.010897436000000002	0.149828777	0.063916153	0.673840859	0.808356402	0.514411915	0.115423341	0.581853094	0.618117399	0.24403551899999998	0.010638298000000001	0.030850577999999997	0.495948981	0.060460993	0.077128398	0.128657971	0.05480965	0.044972237000000005	0.02685149
BMV_2.re	0.316904034	0.264447439	0.36084903	0.795287625	0.419554437	0.21420630899999998	0.196306473	0.839529512	0.681939671	0.458831166	0.13105145099999999	0.57148023	0.560375854	0.182508175	0.296919526	0.464387877	0.30612031100000003	0.089603205	0.079912755	0.453233966	1.088616668	0.46976667899999996	0.13990529599999998	0.49544246799999997	1.021208594	0.332051486	0.077758847	0.550229372	0.605434777	0.188612102	0.225847852	0.380983506	0.169384576	0.15924981400000002	0.268310228
BNA_4.re	0.19630490399999997	0.225683931	0.234858226	0.574995555	0.377524165	0.144858551	0.12337620699999999	0.624702235	0.53666667	0.429903663	0.06635053	0.38107182	0.44602894	0.15843442300000002	0.188195072	0.327111551	0.216969317	0.047151085999999995	0.060746065	0.405656367	1.013624633	0.44658625	0.10315872400000001	0.343689344	1.030229175	0.24406851100000002	0.081572755	0.593874531	0.421406054	0.188965592	0.164350043	0.39297116299999996	0.08781280300000001	0.133531849	0.24318939899999997
